,cod_mod_anexo,ece_imputado,ind_leng_prim_imp,ind_mate_prim_imp
14230,14068750,1,0.7647059,0.1764706
14231,14068830,1,0.6666667,0.6666667
14232,14070550,1,1.0,1.0
14233,14070890,1,0.6,0.6
14234,14071130,1,0.16666667,0.0
14235,14071210,1,0.32258064,0.16129032
14236,14079800,1,0.6,0.4
14237,14080460,1,0.5,0.0
14238,14081450,1,0.0,0.0
14239,14082510,1,1.0,1.0
14240,14083920,1,0.34615386,0.26923078
14241,14088140,1,0.1,0.2
14242,14088710,1,0.5,0.25
14243,14089880,1,0.6,0.6
14244,14095490,1,0.86206895,0.8275862
14245,14095980,1,0.4,0.0
14246,14096300,1,1.0,1.0
14247,14099450,1,1.0,0.8
14248,14099600,1,0.40909094,0.22727273
14249,14099780,1,0.0,0.0
14250,14101580,1,0.9090909,0.9090909
14251,14102400,1,0.5,0.5
14252,14103070,1,0.75,0.0
14253,14107600,1,0.4,0.2
14254,14110240,1,0.3043478,0.26086956
14255,14110320,1,0.8,0.8
14256,14110400,1,0.3043478,0.26086956
14257,14110570,1,0.6666667,0.6666667
14258,14110650,1,0.6666667,0.6666667
14259,14111490,1,1.0,0.8
14260,14112630,1,0.32142857,0.35714287
14261,14112710,1,0.33333334,0.0
14262,14112711,1,0.33333334,0.0
14263,14113210,1,0.39130434,0.47826087
14264,14113390,1,0.6666667,0.7777778
14265,14118750,1,0.33333334,0.33333334
14266,14118910,1,1.0,1.0
14267,14119090,1,0.64705884,0.8235294
14268,14119170,1,1.0,1.0
14269,14119250,1,0.4,0.2
14270,14119330,1,0.9090909,0.8181819
14271,14119580,1,1.0,1.0
14272,14120480,1,0.5,0.125
14273,14120890,1,1.0,1.0
14274,14121130,1,1.0,1.0
14275,14121390,1,0.8888889,1.0
14276,14121620,1,0.8333333,0.75
14277,14121880,1,0.6,0.8
14278,14122200,1,0.6666667,0.6666667
14279,14122380,1,0.5151515,0.24242425
14280,14122460,1,0.36363637,0.18181819
14281,14122530,1,0.875,0.375
14282,14122610,1,0.704918,0.5483871
14283,14122870,1,0.704918,0.5483871
14284,14123110,1,0.704918,0.5483871
14285,14123290,1,0.88,0.9
14286,14123450,1,0.7692308,0.3846154
14287,14125270,1,1.0,0.0
14288,14126340,1,0.8666667,0.6
14289,14129560,1,0.5,0.5
14290,14130120,1,1.0,1.0
14291,14130380,1,1.0,1.0
14292,14130530,1,1.0,1.0
14293,14130610,1,1.0,1.0
14294,14130790,1,1.0,1.0
14295,14130870,1,1.0,1.0
14296,14130950,1,0.96428573,0.96428573
14297,14131110,1,1.0,1.0
14298,14134590,1,0.76,0.76
14299,14142750,1,1.0,0.8
14300,14144570,1,0.22222222,0.11111111
14301,14146550,1,0.8888889,0.8333334
14302,14147620,1,0.055555556,0.0
14303,14148610,1,0.8,0.8
14304,14157770,1,0.375,0.125
14305,14158190,1,0.5,0.4
14306,14158270,1,0.71428573,0.2857143
14307,14158760,1,1.0,0.8333334
14308,14159180,1,0.5625,0.4375
14309,14159340,1,0.8,0.70000005
14310,14159910,1,1.0,1.0
14311,14160490,1,1.0,1.0
14312,14161550,1,1.0,0.6875
14313,14161890,1,0.923077,0.923077
14314,14162130,1,0.6923077,0.53846157
14315,14166680,1,0.875,0.5
14316,14170880,1,0.3939394,0.18181819
14317,14171530,1,0.5,0.5
14318,14171610,1,0.5,0.5
14319,14171870,1,0.4,0.4
14320,14172290,1,0.6,0.8
14321,14172860,1,0.375,0.125
14322,14172940,1,0.8888889,0.8888889
14323,14175260,1,0.9230769,0.7692308
14324,14175670,1,0.8,0.8
14325,14176170,1,0.41666666,0.16666667
14326,14180600,1,0.6923077,0.30769232
14327,14181020,1,0.27272728,0.0
14328,14181360,1,0.5,0.375
14329,14186720,1,0.36363634,0.3090909
14330,14187300,1,0.8,0.6
14331,14191340,1,1.0,1.0
14332,14191590,1,1.0,1.0
14333,14191670,1,0.5882353,0.5294118
14334,14191750,1,0.92857146,0.9285714
14335,14195550,1,0.30769232,0.0
14336,14195630,1,0.61538464,0.7692308
14337,14196050,1,0.0,0.041666668
14338,14196130,1,0.6666667,0.33333334
14339,14197040,1,0.9166666,0.6666667
14340,14197120,1,1.0,0.75
14341,14197200,1,0.61538464,0.7692308
14342,14197380,1,0.9166666,0.6666667
14343,14197460,1,0.0,0.041666668
14344,14197530,1,1.0,0.6
14345,14197610,1,1.0,0.0
14346,14198290,1,1.0,1.0
14347,14198450,1,0.30769232,0.0
14348,14198600,1,1.0,1.0
14349,14198780,1,0.90909094,0.8181819
14350,14203060,1,0.6,0.6
14351,14203140,1,0.5555556,0.7777778
14352,14203710,1,0.8333334,0.6666667
14353,14203890,1,0.4,0.8
14354,14205870,1,0.2,0.4
14355,14207020,1,0.8653846,0.90384614
14356,14208840,1,0.8333334,0.6666667
14357,14208920,1,1.0,1.0
14358,14209180,1,0.4,0.8
14359,14209260,1,1.0,1.0
14360,14209420,1,1.0,1.0
14361,14209670,1,1.0,1.0
14362,14209750,1,0.6,0.4
14363,14209910,1,0.8333334,0.5
14364,14210490,1,0.5277778,0.37142858
14365,14210560,1,0.6,0.6
14366,14224430,1,0.6666667,0.6666667
14367,14224920,1,0.3529412,0.11764706
14368,14230450,1,0.375,0.375
14369,14233750,1,0.84615386,0.53846157
14370,14235080,1,1.0,0.6
14371,14235650,1,1.0,1.0
14372,14257840,1,0.5,0.5
14373,14258340,1,0.71428573,0.42857143
14374,14261390,1,0.5555556,0.33333334
14375,14261620,1,0.5,0.6
14376,14267410,1,0.54545456,0.36363637
14377,14267660,1,0.16666667,0.0
14378,14284320,1,0.5,0.33333334
14379,14318990,1,1.0,0.8
14380,14321370,1,0.25,0.0
14381,14323920,1,0.8333334,0.5
14382,14324830,1,0.54545456,0.54545456
14383,14324910,1,0.8333334,0.8333334
14384,14326240,1,1.0,1.0
14385,14331430,1,0.8888889,0.8888889
14386,14335150,1,1.0,1.0
14387,14335640,1,0.5555556,0.5555556
14388,14339940,1,0.9375,0.1875
14389,14341170,1,0.2,0.0
14390,14341410,1,1.0,0.2
14391,14343800,1,0.0,0.4
14392,14344140,1,0.5,0.5
14393,14344220,1,0.6,0.8
14394,14346200,1,0.0,0.0
14395,14346950,1,0.6,0.6
14396,14347030,1,0.0,0.0
14397,14347110,1,1.0,1.0
14398,14347940,1,0.2,0.05
14399,14351630,1,1.0,0.92857146
14400,14352130,1,0.625,0.25
14401,14352390,1,0.46666667,0.46666667
14402,14356010,1,0.75,0.5
14403,14356190,1,0.875,0.375
14404,14356350,1,0.25,0.0
14405,14356500,1,0.54545456,0.6363636
14406,14356920,1,0.8,0.6
14407,14360960,1,0.75,0.75
14408,14361040,1,0.85714287,0.71428573
14409,14368560,1,0.42857143,0.35714287
14410,14373910,1,0.4,0.4
14411,14377220,1,0.71428573,0.85714287
14412,14377630,1,0.5555556,0.22222222
14413,14380760,1,0.54545456,0.54545456
14414,14385710,1,1.0,0.8571429
14415,14386470,1,0.33333334,0.4166667
14416,14387380,1,0.5,0.5
14417,14394050,1,0.23529412,0.23529412
14418,14394210,1,0.6666667,0.33333334
14419,14394960,1,0.2857143,0.42857143
14420,14395040,1,0.6,0.4
14421,14395200,1,1.0,0.7777778
14422,14396450,1,0.625,0.5
14423,14396600,1,1.0,0.8
14424,14396780,1,1.0,1.0
14425,14396860,1,0.85714287,0.5714286
14426,14396940,1,0.75,0.6666666
14427,14397100,1,0.5,0.5
14428,14397280,1,0.625,0.5
14429,14397360,1,0.5,0.5
14430,14397690,1,0.05882353,0.05882353
14431,14397770,1,0.5,0.0
14432,14398500,1,0.0,0.0
14433,14399180,1,0.8333333,1.0
14434,14399260,1,0.5,0.125
14435,14399340,1,0.42857143,0.0
14436,14399590,1,0.5,0.33333334
14437,14399670,1,0.6666667,0.33333334
14438,14399750,1,0.625,0.375
14439,14399830,1,0.33333334,0.33333334
14440,14399910,1,0.6,0.3
14441,14400070,1,0.42857143,0.42857143
14442,14400230,1,0.42857143,0.42857143
14443,14400490,1,1.0,1.0
14444,14400640,1,0.56,0.28
14445,14400720,1,0.8,0.6
14446,14401140,1,0.84615386,0.6923077
14447,14401220,1,1.0,0.8
14448,14401300,1,0.2857143,0.2857143
14449,14401480,1,0.5555556,0.5555556
14450,14401550,1,0.2857143,0.2857143
14451,14401970,1,0.4,0.36363637
14452,14402050,1,0.33333334,0.16666667
14453,14402130,1,0.6666667,0.22222222
14454,14402210,1,1.0,0.8181819
14455,14402390,1,0.42857143,0.42857143
14456,14402470,1,0.75,0.75
14457,14402540,1,0.6666667,0.53333336
14458,14402620,1,0.5,0.5625
14459,14403610,1,0.5555556,0.5555556
14460,14403790,1,0.6666667,0.33333334
14461,14404030,1,0.2857143,0.2857143
14462,14404450,1,0.5555556,0.5555556
14463,14404520,1,0.4,0.36363637
14464,14404860,1,0.53333336,0.46666667
14465,14405020,1,0.8,0.6
14466,14405930,1,0.6,0.6
14467,14406010,1,0.2857143,0.2857143
14468,14416660,1,0.7777778,1.0
14469,14420030,1,0.71428573,0.71428573
14470,14421510,1,0.71428573,0.71428573
14471,14428880,1,0.6,0.6
14472,14429040,1,0.8888889,0.33333334
14473,14434980,1,0.6,0.6
14474,14435060,1,0.5714286,0.42857143
14475,14435140,1,0.6,0.4
14476,14435220,1,1.0,1.0
14477,14437200,1,0.4,0.4
14478,14457820,1,0.75,0.25
14479,14493130,1,0.53846157,0.0
14480,14493620,1,1.0,1.0
14481,14500480,1,1.0,0.92857146
14482,14500550,1,0.0,0.0
14483,14502200,1,0.6,0.8
14484,14504930,1,0.625,0.625
14485,14506910,1,1.0,1.0
14486,14507090,1,1.0,1.0
14487,14507170,1,1.0,1.0
14488,14507250,1,1.0,1.0
14489,14507330,1,1.0,1.0
14490,14507410,1,1.0,1.0
14491,14507580,1,1.0,1.0
14492,14507660,1,1.0,1.0
14493,14507740,1,1.0,1.0
14494,14511450,1,1.0,1.0
14495,14514340,1,0.625,0.625
14496,14514590,1,0.8,1.0
14497,14514750,1,0.4,0.4
14498,14514830,1,1.0,1.0
14499,14514910,1,0.8,0.8
14500,14515090,1,0.5,0.5
14501,14515170,1,1.0,1.0
14502,14515250,1,0.4,0.2
14503,14515330,1,0.875,1.0
14504,14515410,1,0.8,1.0
14505,14515580,1,1.0,1.0
14506,14516240,1,0.9,0.8
14507,14516320,1,0.25,0.75
14508,14516570,1,0.625,0.5
14509,14516650,1,1.0,0.5
14510,14516730,1,0.625,0.5
14511,14517490,1,1.0,0.6666667
14512,14517560,1,0.4,0.4
14513,14517640,1,1.0,1.0
14514,14517720,1,1.0,1.0
14515,14517800,1,1.0,1.0
14516,14517980,1,1.0,1.0
14517,14518060,1,1.0,1.0
14518,14518890,1,1.0,1.0
14519,14518970,1,0.5714286,0.42857143
14520,14519050,1,0.6111111,0.5
14521,14519210,1,0.5,0.125
14522,14519390,1,0.5,0.125
14523,14519470,1,0.8333334,0.6666667
14524,14519540,1,0.8333334,0.6666667
14525,14519620,1,0.9545455,1.0
14526,14519880,1,0.39215687,0.078431375
14527,14520280,1,0.6486486,0.7027027
14528,14520360,1,0.6486486,0.7027027
14529,14520440,1,0.6486486,0.7027027
14530,14520510,1,0.6486486,0.7027027
14531,14520690,1,0.90000004,0.70000005
14532,14524240,1,1.0,1.0
14533,14531740,1,0.62222224,0.6888889
14534,14531820,1,1.0,1.0
14535,14531900,1,0.6,0.6
14536,14537030,1,0.7222222,0.44444445
14537,14545520,1,0.9166666,0.9166666
14538,14549250,1,0.57894737,0.6315789
14539,14549330,1,0.85714287,0.42857143
14540,14566560,1,0.6666667,0.16666667
14541,14567060,1,0.6666667,0.46666667
14542,14572740,1,1.0,1.0
14543,14576050,1,0.85714287,0.85714287
14544,14576210,1,1.0,1.0
14545,14576470,1,0.4375,0.375
14546,14578450,1,1.0,1.0
14547,14578860,1,0.6666667,0.6666667
14548,14582150,1,0.53333336,0.6666667
14549,14582310,1,0.6666667,0.41666666
14550,14582490,1,1.0,0.2
14551,14583550,1,0.9333334,0.6666667
14552,14583630,1,1.0,1.0
14553,14583710,1,1.0,0.0
14554,14583890,1,1.0,0.8888889
14555,14583970,1,0.6,0.2
14556,14584050,1,0.8,0.8
14557,14584130,1,0.6666667,0.5
14558,14586940,1,1.0,1.0
14559,14590800,1,0.5925926,0.4814815
14560,14591480,1,0.36363637,0.18181819
14561,14591550,1,0.0,0.0
14562,14592050,1,0.5555556,0.3888889
14563,14592390,1,0.88235295,0.8235294
14564,14592470,1,0.9166667,0.6666667
14565,14595510,1,1.0,0.375
14566,14595930,1,1.0,1.0
14567,14596010,1,0.6666667,0.5
14568,14597420,1,1.0,1.0
14569,14597750,1,0.6666667,0.7777778
14570,14639420,1,1.0,1.0
14571,14642700,1,1.0,0.8
14572,14646010,1,0.75,0.25
14573,14648250,1,1.0,1.0
14574,14648660,1,1.0,1.0
14575,14648740,1,0.2,0.6
14576,14648900,1,1.0,1.0
14577,14649160,1,1.0,1.0
14578,14649240,1,1.0,1.0
14579,14649650,1,1.0,1.0
14580,14649730,1,1.0,0.8333334
14581,14651370,1,1.0,0.90000004
14582,14652440,1,0.6956522,0.39130434
14583,14653500,1,0.6,1.0
14584,14654340,1,0.5,0.33333334
14585,14656080,1,0.5555556,0.33333334
14586,14670910,1,0.875,0.5
14587,14671090,1,0.6666667,0.5
14588,14671170,1,0.6666667,0.6666667
14589,14671250,1,0.6956521,0.4347826
14590,14671330,1,1.0,1.0
14591,14699720,1,0.43589744,0.41025642
14592,14699800,1,1.0,1.0
14593,14699980,1,1.0,1.0
14594,14727450,1,0.8,0.8
14595,14772980,1,0.1632653,0.2244898
14596,14937410,1,1.0,1.0
14597,14967440,1,0.5714286,0.5714286
14598,15049500,1,0.6363636,0.8181819
14599,15052210,1,0.1,0.2
14600,15147020,1,0.75,1.0
14601,15158160,1,0.8333333,0.16666667
14602,15159490,1,1.0,1.0
14603,15163190,1,1.0,1.0
14604,15163920,1,1.0,0.8888889
14605,15188690,1,1.0,1.0
14606,15195600,1,0.42857146,0.2857143
14607,15202950,1,0.5,0.5
14608,15203030,1,0.2857143,0.2857143
14609,15204850,1,0.14285715,0.2857143
14610,15204930,1,0.8,0.8
14611,15206340,1,0.21875,0.1875
14612,15207740,1,0.5,0.5
14613,15226220,1,0.11111111,0.0
14614,15228950,1,0.41666666,0.5833333
14615,15232160,1,1.0,1.0
14616,15235540,1,0.5,0.75
14617,15235960,1,0.6,0.8
14618,15238690,1,0.14285715,0.14285715
14619,15240240,1,0.0,0.0
14620,15243960,1,0.9,0.53333336
14621,15245290,1,0.3888889,0.22222222
14622,15252290,1,0.84615386,0.84615386
14623,15256330,1,0.6,0.0
14624,15268210,1,0.8181818,0.18181819
14625,15268390,1,1.0,1.0
14626,15268700,1,0.14285715,0.0
14627,15269040,1,0.33333334,0.33333334
14628,15269120,1,0.6666667,0.33333334
14629,15269200,1,0.6,0.4
14630,15274070,1,0.5,0.33333334
14631,15275890,1,1.0,1.0
14632,15277040,1,1.0,1.0
14633,15278520,1,0.6363636,0.4090909
14634,15280250,1,0.33333334,0.0
14635,15280580,1,0.8333334,0.8333334
14636,15280660,1,0.9,0.53333336
14637,15280740,1,1.0,1.0
14638,15290800,1,1.0,0.7777778
14639,15302600,1,1.0,0.8
14640,15306330,1,0.61538464,0.30769232
14641,15308980,1,1.0,0.90909094
14642,15309220,1,0.3,0.3
14643,15315240,1,1.0,1.0
14644,15315570,1,0.5,0.1
14645,15317480,1,0.8181818,0.18181819
14646,15317550,1,0.5,0.6666667
14647,15317630,1,0.7857143,0.85714287
14648,15317890,1,0.6,0.55
14649,15317970,1,0.6666667,0.5
14650,15318050,1,0.11111111,0.16666667
14651,15318130,1,0.6,0.55
14652,15318210,1,0.11111111,0.16666667
14653,15318470,1,0.11111111,0.16666667
14654,15318540,1,1.0,1.0
14655,15318620,1,0.8333334,0.8333334
14656,15318700,1,0.8333334,0.8333334
14657,15318880,1,0.8333334,0.8333334
14658,15318960,1,0.8181818,0.18181819
14659,15319040,1,0.8181818,0.18181819
14660,15319120,1,0.8181818,0.18181819
14661,15319200,1,0.8181818,0.18181819
14662,15319380,1,0.8333334,0.8333334
14663,15319460,1,1.0,1.0
14664,15319530,1,0.9,0.53333336
14665,15320010,1,0.5,0.375
14666,15320500,1,0.6,0.2
14667,15320680,1,0.375,0.5
14668,15321000,1,0.625,0.625
14669,15322820,1,0.125,0.25
14670,15323990,1,0.0,0.0
14671,15325140,1,0.05,0.15
14672,15328110,1,1.0,0.8
14673,15328290,1,0.4375,0.3125
14674,15328940,1,1.0,1.0
14675,15329770,1,0.44444445,0.44444445
14676,15331650,1,0.625,0.625
14677,15333710,1,0.53846157,0.3846154
14678,15335200,1,0.75,1.0
14679,15337510,1,1.0,1.0
14680,15337930,1,1.0,1.0
14681,15339000,1,0.5,0.5
14682,15340150,1,0.9,0.90000004
14683,15341060,1,1.0,1.0
14684,15341220,1,1.0,1.0
14685,15341550,1,1.0,1.0
14686,15341630,1,1.0,1.0
14687,15341890,1,1.0,1.0
14688,15342210,1,0.9090909,1.0
14689,15342620,1,1.0,0.97999996
14690,15342700,1,1.0,1.0
14691,15342880,1,1.0,1.0
14692,15342960,1,1.0,1.0
14693,15343040,1,1.0,1.0
14694,15343380,1,1.0,0.97999996
14695,15346680,1,0.5,0.125
14696,15346760,1,0.71428573,0.85714287
14697,15346840,1,0.71428573,0.85714287
14698,15349570,1,0.6,0.6
14699,15350200,1,0.96428573,0.96428573
14700,15350460,1,0.2857143,0.14285715
14701,15350530,1,0.0,0.0
14702,15352280,1,1.0,0.7777778
14703,15352510,1,0.8333334,1.0
14704,15352690,1,0.42857143,0.2857143
14705,15352770,1,1.0,1.0
14706,15352850,1,1.0,1.0
14707,15352930,1,1.0,1.0
14708,15353680,1,0.9,0.9666667
14709,15354260,1,0.8,0.8
14710,15354340,1,0.33333334,0.33333334
14711,15355820,1,0.05,0.15
14712,15358550,1,0.8571429,0.71428573
14713,15358630,1,1.0,1.0
14714,15358710,1,1.0,1.0
14715,15358890,1,1.0,1.0
14716,15358970,1,1.0,1.0
14717,15359210,1,1.0,1.0
14718,15359540,1,1.0,1.0
14719,15359620,1,1.0,1.0
14720,15359880,1,1.0,1.0
14721,15360020,1,1.0,1.0
14722,15360360,1,0.7777778,1.0
14723,15360770,1,1.0,1.0
14724,15360850,1,1.0,1.0
14725,15362180,1,1.0,1.0
14726,15362260,1,1.0,1.0
14727,15362340,1,0.7916667,0.9583334
14728,15362910,1,1.0,1.0
14729,15368200,1,0.5,0.4
14730,15368380,1,0.37671232,0.26712328
14731,15368460,1,1.0,0.8
14732,15372320,1,1.0,1.0
14733,15372570,1,0.7777778,1.0
14734,15372810,1,1.0,0.8333334
14735,15373070,1,0.6666667,1.0
14736,15373980,1,1.0,1.0
14737,15374220,1,0.4,0.4
14738,15374550,1,1.0,1.0
14739,15374630,1,1.0,1.0
14740,15374710,1,1.0,1.0
14741,15375540,1,1.0,1.0
14742,15376040,1,1.0,1.0
14743,15376120,1,0.7,0.7
14744,15379010,1,0.61538464,0.6923077
14745,15380080,1,1.0,0.85714287
14746,15382140,1,0.5714286,0.5714286
14747,15383620,1,1.0,1.0
14748,15383960,1,1.0,1.0
14749,15386100,1,1.0,1.0
14750,15386360,1,0.875,0.875
14751,15386510,1,1.0,1.0
14752,15386690,1,0.9230769,0.9230769
14753,15386850,1,1.0,1.0
14754,15387500,1,1.0,1.0
14755,15390480,1,1.0,0.6666667
14756,15392610,1,0.24193548,0.17741935
14757,15392950,1,0.93103445,0.9310345
14758,15393110,1,0.6666667,0.8333334
14759,15393370,1,1.0,1.0
14760,15393600,1,0.575,0.625
14761,15394360,1,1.0,1.0
14762,15394930,1,0.76666665,0.8333333
14763,15395500,1,0.65,0.55
14764,15395680,1,0.42857143,0.42857143
14765,15395760,1,1.0,1.0
14766,15395840,1,0.6666667,0.22222222
14767,15395920,1,0.0,0.0
14768,15396340,1,0.85714287,0.71428573
14769,15396420,1,0.4,0.2
14770,15397900,1,0.2,0.6
14771,15402440,1,0.87096775,0.7419355
14772,15402510,1,0.25,0.0
14773,15405900,1,0.4666667,0.37777779
14774,15407800,1,1.0,1.0
14775,15411190,1,0.5714286,0.71428573
14776,15411270,1,0.6,0.4
14777,15411350,1,0.8333334,0.5
14778,15411430,1,1.0,0.75
14779,15413410,1,0.85714287,1.0
14780,15413580,1,0.6,0.8
14781,15413660,1,0.5,0.5
14782,15413820,1,0.46666667,0.46666667
14783,15417960,1,1.0,0.70000005
14784,15418040,1,1.0,1.0
14785,15418120,1,1.0,1.0
14786,15421410,1,1.0,1.0
14787,15422400,1,1.0,0.7777778
14788,15422650,1,0.88235295,0.88235295
14789,15422810,1,0.0,0.0
14790,15423720,1,0.7777778,0.6666667
14791,15424060,1,0.875,0.875
14792,15427110,1,0.88235295,0.88235295
14793,15430240,1,0.7692308,0.7692308
14794,15433210,1,0.32142857,0.35714287
14795,15445840,1,0.29411766,0.11764706
14796,15447090,1,0.54347825,0.5652174
14797,15451360,1,0.5,0.3
14798,15451510,1,0.5,0.3
14799,15451770,1,0.3888889,0.22222222
14800,15456310,1,0.33333334,0.33333334
14801,15461340,1,0.70000005,0.8
14802,15461420,1,0.12,0.0
14803,15463650,1,0.4,0.4
14804,15475870,1,0.875,0.625
14805,15477100,1,0.5,0.25
14806,15477280,1,0.33333334,0.16666667
14807,15477360,1,0.2857143,0.2857143
14808,15477440,1,0.8333333,0.5
14809,15479340,1,0.2,0.0
14810,15480310,1,0.5555556,0.11111111
14811,15482210,1,0.6666667,0.0
14812,15489990,1,0.75,0.25
14813,15495670,1,0.33333334,0.0
14814,15495910,1,0.0,0.0
14815,15496170,1,0.5,0.6
14816,15503000,1,0.45454547,0.18181819
14817,15507220,1,0.5,0.25
14818,15507970,1,0.0,0.33333334
14819,15508130,1,0.5,0.45833334
14820,15509120,1,1.0,0.9230769
14821,15509530,1,1.0,1.0
14822,15509950,1,1.0,0.8
14823,15510270,1,0.85714287,0.71428573
14824,15510350,1,0.6,0.6
14825,15510430,1,0.875,0.625
14826,15510680,1,0.61538464,0.46153846
14827,15510840,1,0.9,0.8
14828,15511000,1,1.0,0.7777778
14829,15511180,1,0.4,0.8
14830,15511340,1,0.8888889,0.8888889
14831,15511420,1,1.0,1.0
14832,15528840,1,1.0,0.75
14833,15534600,1,0.18181819,0.18181819
14834,15534780,1,1.0,1.0
14835,15558950,1,0.65625,0.75
14836,15561740,1,1.0,1.0
14837,15561820,1,0.6888889,0.7777778
14838,15562080,1,1.0,1.0
14839,15562160,1,0.33333334,0.5
14840,15572140,1,0.20000002,0.0
14841,15583450,1,1.0,1.0
14842,15585840,1,1.0,0.71428573
14843,15585920,1,0.5555556,0.5555556
14844,15589640,1,0.64705884,0.8235295
14845,15604810,1,0.7777778,0.22222222
14846,15606220,1,0.8,0.6
14847,15618510,1,1.0,0.25
14848,15618770,1,0.5,0.33333334
14849,15618850,1,0.875,0.6875
14850,15619500,1,0.11764706,0.1764706
14851,15620160,1,0.8,0.8
14852,15620240,1,0.8,0.8
14853,15623700,1,1.0,1.0
14854,15626100,1,0.2,0.4
14855,15627190,1,0.8333334,0.8333333
14856,15637090,1,0.8,0.8
14857,15637660,1,0.16666667,0.0
14858,15652660,1,0.16666667,0.041666668
14859,15653240,1,0.6,0.8
14860,15660580,1,1.0,1.0
14861,15660660,1,0.5,0.33333334
14862,15664050,1,0.6666667,0.33333334
14863,15664130,1,0.7,0.7
14864,15669830,1,1.0,0.8333334
14865,15670560,1,0.875,0.875
14866,15670640,1,0.75,1.0
14867,15672700,1,0.8,0.6
14868,15672880,1,1.0,0.33333334
14869,15673530,1,0.8,0.6
14870,15673610,1,0.875,1.0
14871,15673870,1,0.8571429,0.85714287
14872,15675850,1,0.33333334,0.33333334
14873,15675930,1,0.5,0.5
14874,15680470,1,0.47058824,0.5294118
14875,15682110,1,0.0,0.0
14876,15684500,1,0.375,0.375
14877,15684680,1,0.8,0.8
14878,15684840,1,0.6363636,0.45454547
14879,15685340,1,0.8,0.6
14880,15692840,1,0.88235295,0.7647059
14881,15703320,1,0.4117647,0.5882353
14882,15705890,1,0.7777778,0.6666667
14883,15706130,1,0.8,0.6
14884,15706210,1,1.0,0.7777778
14885,15706390,1,0.8,0.6
14886,15706470,1,0.8,0.6
14887,15706540,1,0.6,0.4
14888,15707530,1,1.0,1.0
14889,15707950,1,0.6666667,0.5
14890,15716600,1,0.8,0.6
14891,15716780,1,0.6,0.0
14892,15717930,1,0.0,0.33333334
14893,15724030,1,0.7,0.5
14894,15725020,1,0.2857143,0.14285715
14895,15725100,1,1.0,1.0
14896,15725280,1,0.8666667,0.6888889
14897,15725360,1,0.125,0.0
14898,15725510,1,1.0,1.0
14899,15725690,1,1.0,1.0
14900,15725770,1,1.0,1.0
14901,15725850,1,1.0,1.0
14902,15727590,1,1.0,1.0
14903,15728330,1,0.6486486,0.7027027
14904,15730620,1,0.1764706,0.11764706
14905,15731460,1,0.5833333,0.5
14906,15731610,1,0.8888889,0.33333334
14907,15733360,1,1.0,1.0
14908,15733440,1,1.0,1.0
14909,15733510,1,1.0,1.0
14910,15733770,1,1.0,1.0
14911,15733850,1,0.86885244,0.90163934
14912,15734010,1,1.0,1.0
14913,15734190,1,1.0,1.0
14914,15734270,1,0.7857143,0.85714287
14915,15734430,1,1.0,1.0
14916,15734500,1,1.0,1.0
14917,15734680,1,1.0,1.0
14918,15734920,1,1.0,1.0
14919,15735000,1,0.8,0.8
14920,15735260,1,0.4,0.6
14921,15736090,1,1.0,0.5714286
14922,15736410,1,0.8888889,0.8518518
14923,15737160,1,0.8571429,0.71428573
14924,15737730,1,0.84615386,0.6923077
14925,15737990,1,0.75,0.4166667
14926,15740030,1,0.33333334,0.4166667
14927,15740600,1,0.8,0.6
14928,15743830,1,0.33333334,0.33333334
14929,15744580,1,0.375,0.175
14930,15744820,1,0.8,0.2
14931,15744900,1,0.64705884,0.5882353
14932,15745080,1,0.85714287,0.5714286
14933,15745160,1,0.6,0.6
14934,15746560,1,0.6666667,0.33333334
14935,15750910,1,0.37209302,0.18604651
14936,15752650,1,0.6666667,0.22222222
14937,15753640,1,0.8333333,0.9166666
14938,15753800,1,1.0,1.0
14939,15753980,1,0.4761905,0.5
14940,15754060,1,1.0,1.0
14941,15756460,1,0.6666667,0.0
14942,15760400,1,0.71428573,0.71428573
14943,15763620,1,0.44444445,0.11111111
14944,15763880,1,1.0,1.0
14945,15763960,1,0.5714286,0.71428573
14946,15764120,1,0.5714286,0.71428573
14947,15765940,1,0.6666667,0.8333334
14948,15766930,1,1.0,0.5
14949,15767010,1,1.0,1.0
14950,15767190,1,0.0,0.0
14951,15767270,1,0.2,0.6
14952,15768000,1,0.8333334,0.6666667
14953,15768590,1,0.6666667,0.33333334
14954,15771540,1,1.0,0.75
14955,15773370,1,0.2,0.0
14956,15780040,1,0.8333334,0.8333334
14957,15781110,1,1.0,1.0
14958,15781780,1,0.875,0.875
14959,15781860,1,0.75,0.625
14960,15782100,1,1.0,0.84615386
14961,15783500,1,0.8333334,0.8333334
14962,15784910,1,0.5833333,0.5625
14963,15787640,1,0.5294118,0.44705883
14964,15788970,1,0.6,0.4
14965,15796220,1,0.61538464,0.46153846
14966,15799030,1,0.8571429,0.71428573
14967,15800830,1,1.0,0.8333334
14968,15801660,1,0.45454547,0.54545456
14969,15823780,1,0.4375,0.20833333
14970,15828400,1,0.8,1.0
14971,15829230,1,0.0,0.0
14972,15829310,1,0.4,0.4
14973,15829490,1,0.8125,0.0625
14974,15829720,1,0.8,1.0
14975,15829800,1,1.0,0.8
14976,15834750,1,0.06666667,0.0
14977,15834830,1,0.61538464,0.30769232
14978,15839470,1,1.0,0.8
14979,15841270,1,0.45833334,0.33333334
